,id,cmt,price,service,ship,performance,genuine,configuration,access,other,model
615,r-52159146,"sản_phẩm đẹp , chạy mượt , giá hợp_lý",1,0,0,1,0,0,0,0,1
616,r-52112857,nhân_viên tư_vấn nhiệt_tình sản_phẩm chất_lượng,0,1,0,0,0,0,0,0,0
617,r-51668356,"máy mượt , pin trâu , nhân_viên nhiệt_tình , tiếp_tục ủng_hộ",0,1,0,0,0,1,0,0,0
618,r-51306648,"mua hang 5 tháng hư cổng sạc , bảo_hành tháng . quá chán cách bảo_hành apple .",0,0,0,0,0,2,0,0,0
619,r-51129852,"hài_lòng , nhân viên nhiệt_tình , máy tốt , máy_hồng , nguyên seal không chê . nhân_viên cửa_hàng 26 phan_đăng_lưu bình_thạnh phục_vụ tốt , nhanh_chóng , nhiệt_tình , hi_vọng máy_bền , dùng ổn .",0,1,1,0,1,0,0,0,1
620,r-50834284,"mới mua sáng nhân_viên tư_vấn tận_tình , chu_đaó .",0,1,0,0,0,0,0,0,0
621,r-50756645,"quá ổn , đẹp , camera_chéo nổi_bật .",0,0,0,0,0,0,0,0,1
622,r-50734077,mình dùng trải_nghiệm hiệu_năng tốt . có_điều màn_hình iphone bảo_vệ mắt người dùng không xuất_sắc đời iphon6s hơi ngả vàng dùng lâu quen . nắm thao_tacx tốt,0,0,0,1,0,2,0,0,0
623,r-50732935,"nhân_viên tư_vấn nhiệt_tình , vui_vẻ , sản_phẩm ưng_ý",0,1,0,0,0,0,0,0,0
624,r-50732696,nói_chung máy tốt pin xài trong ngày tốt lâu_lâu máy đơ tắt nguồn mới hết,0,0,0,2,0,2,0,0,0
625,r-50732436,"mới dùng hơn tháng . mọi thứ ổn , còn về lâu_dài sau_này mới biết đc . tóm_lại tốt giá tiền bỏ",0,0,0,0,0,0,0,0,0
626,r-50599250,"cam chính chụp gần out nét , quay video , còn cấu_hình siêu_mạnh , màn_hình đẹp , pin trâu , đáng mua mức giá giảm chút , còn ai tiền chơi thôi v",0,0,0,0,0,1,0,0,0
627,r-50462504,"mình đợi mua đúng con máy màu hồng_xinh lắm , máy_mượt , pin trâu , ai quan_trọng màn_hình 60 hz 120 hz 2 3 camera mua nhé",0,0,0,0,0,1,0,0,1
628,r-50438839,"dịch_vụ tốt , nhân_viên bán hàng nhiệt_tình , vui_vẻ , thân_thiện",0,1,1,0,0,0,0,0,0
629,r-50401854,mua hàng hệ_thống bảo_hành an_tâm khỏi lo_nghĩ trong thời_gian còn bảo_hành,0,0,0,0,0,0,0,1,0
630,r-50049484,"mới mua hôm_nay , cảm_giác điện_thoại tuyệt , nhân_viên điện_máy xanh k9 , tt tvt , cm nhiệt_tình , chu_đaó . bạn duy tư_vấn tận_tình , bạn khác hổ_trợ tối_đa . cảm_thấy hài_lòng về phục_vụ tgdd , đmx",0,1,0,0,0,0,0,0,0
631,r-50021068,"xài hơn 1 tháng , chơi game pin xài 2 ngày , camera_ổn , nói_chung hài_lòng",0,0,0,1,0,1,0,0,0
632,r-49779707,"điện_thoại đẹp , pin dùng khỏe , camera tốt . nói_chung chê ở điểm nào",0,0,0,0,0,1,0,0,1
633,r-50733737,nói_chung sài trong hơn một tháng mọi thứ tốt vấn_đề bận_tâm còn về giám đánh_giá nói_chung hài_lòng số tiền bỏ,0,0,0,0,0,0,0,1,0
634,r-53610547,"hàng chính hãng , thay_mặt lưng bảo_hành_chính hãng , hy_vọng bền",0,0,0,0,1,0,0,0,0
635,r-52371543,"chuyển 1 đứa chuyên_dùng samsung giờ dùng ip thấy thích hơn , nó mượt hơn samsung đúng tiền nào nấy hi",0,0,0,1,0,0,0,0,0
636,r-52276560,nói_chung máy mới mình đánh_giá_cả . ttdd phục_vụ tư nhiệt_tình chu_đáo,0,1,0,0,0,0,0,0,1
637,r-51869927,"sản_phẩm đẹp , tốt mong_đợi . màu dễ_thương",0,0,0,0,0,0,0,0,1
638,r-51685545,nhân_viên tư_vấn nhiệt_tình . cầm máy thoải_mái nhẹ . chất_lượng tốte_la,0,1,0,0,0,0,0,0,0
639,r-51252269,"máy dùng 1 tuần tốte . chụp ảnh nét đẹp , pin dùng khá lâu . xem dùng bao_lâu xuống 1 pin . nhân_viên tgdđ kv đức_tài , đức_linh nhiệt_tình , dễ_thương lắm",0,1,0,0,0,1,0,0,0
640,r-50750534,"máy chạy mượt ổn , nhân_viên tư_vấn nhiệt_tình",0,1,0,1,0,0,0,0,0
641,r-54307296,"mình hài_lòng về sản phẩm , chụp hình đẹp_hình sắc_nét , gập gọn_gàng",0,0,0,0,0,1,0,0,0
642,r-52780951,sản_phẩm tốt . bạn nhân_viên tên kha hỗ_trợ nhiệt_tình,0,1,0,0,0,0,0,0,0
643,r-52698382,"mình dùng bản 128 gb . màu đẹp , thiết_kế sang , lạ , độc_đaó . pin đủ dùng 24 tiếng . đối với mình như_vậy quá tốt .",0,0,0,0,0,1,0,0,1
644,r-52504260,"đẹp , mua được giá khuyến_mãi ưng_ý .",1,0,0,0,0,0,0,0,1
645,r-52497469,"tạm_thời máy dùng ổn , mượt , pin trâu , chụp ảnh đẹp",0,0,0,1,0,1,0,0,0
646,r-53378046,"mua 4 tháng không rơi , dùng tự_nhiên sọc màn_hình , vệt đen đoạn gấp , 1 màn_hình tối thui . chồng mình dùng zflip 3 hiện_tượng , nghĩ zflip4 cải_thiện không , thật_sự quá thất_vọng",0,0,0,0,0,2,0,0,0
647,r-52504369,nhỏ . gọn . tay . thiết_kế sành_điệu .,0,0,0,0,0,0,0,0,1
648,r-53068353,"giới_thiệu bạn_bè , sản_phẩm tốt đẹp",0,0,0,0,0,0,0,0,1
649,r-52753027,"tốt , nhanh , mượt , màn_hình tươi_sáng đẹp",0,0,0,1,0,1,0,0,0
650,r-52564498,sản_phẩm tốt màn_hình đẹp nhân_viên nhiệt_tình,0,1,0,0,0,1,0,0,0
651,r-52504515,chính_sách khuyến_mại tốt . chăm_sóc khách_hàng chu_đaó . phát_huy thêm về chính_sách ưu_đãi sản phẩm tiếp_theo,0,1,0,0,0,0,0,0,0
652,r-54179633,"giao hàng nhanh , nhân_viên thân_thiện nhiệt_tình .",0,1,1,0,0,0,0,0,0
653,r-53834101,sản_phẩm dùng tốt mình game quay_phim chụp hình như_vậy quá đủ,0,0,0,0,0,1,0,0,0
654,r-53739508,"sản_phẩm đẹp , dùng mượt , thấy lỗi nào",0,0,0,1,0,0,0,0,1
655,r-53628769,"pin điện_thoại mới pin chai , xuống nhanh . mình thất_vọng , mai mình đem shop đổi con khác",0,0,0,0,0,2,0,0,0
656,r-53335062,mặc_dù hôm nhận hàng thời_tiết lạnh . bạn nhân_viên giao hàng đúng hẹn hướng_dẫn kích_hoạt_sản_phẩm nhiệt_tình,0,1,1,0,0,0,0,0,0
657,r-53312658,"máy chất_lượng tốt , hài_lòng dịch_vụ",0,0,0,0,0,0,0,1,0
658,r-53090601,"thiết_kế nhỏ gọn , sang_trọng , chụp hình siêu_đẹp , mượt_mà , dễ xaì , pin xài đủ 1 ngày . nhân_viên thế_giới di_động thân_thiện , chuyên_nghiệp .",0,1,0,0,0,1,0,0,1
659,r-53036352,"đẹp . máy siêu_mượt , nhân_viên nhiệt_tình",0,1,0,1,0,0,0,0,1
660,r-52975136,"máy dùng tốt không 1 vết trầy_xước , đặc_biệt quản_lý cửa_hàng chia_sẻ chi_tiết về sản_phẩm",0,1,0,0,0,0,0,0,1
661,r-52930821,"sản_phẩm dùng tốt , ổn_định",0,0,0,0,0,0,0,1,0
662,r-52682132,"giao nhanh . nhân viên nhiệt_tình , máy đẹp",0,1,1,0,0,0,0,0,1
663,r-52450986,sản_phẩm tốt nhân_viên tư_vấn nhiệt_tình,0,1,0,0,0,0,0,0,0
664,r-52371505,hài_lòng sản_phẩm nhân_viên tư_vấn nhiệt_tình chu_đáo .,0,1,0,0,0,0,0,0,0
665,r-51675042,"máy nhỏ gọn , pin sạc nhanh . dịch_vụ tgdđ tốt , tư_vấn , phục_vụ tận răng .",0,1,0,0,0,1,0,0,1
666,r-50927444,"máy xài bình_thường sạc pin máy nóng , mình nghe người phản_hồi vấn_đề không biết tại_sao",0,0,0,0,0,2,0,1,0
667,r-50757272,"tôi hài_lòng tư_vấn tận_tình bạn tâm nhân_viên điện máy xanh 24 quang_trung , quảng_ngaĩ . điện_thoại dùng ổn , mượt . dịp mua sản_phẩm khác tôi chọn điện máy xanh mua .",0,1,0,1,0,0,0,0,0
668,r-50733532,"bảo_hành uy_tín , nhân_viên tận_tình",0,1,0,0,0,0,0,0,0
669,r-50732395,"tốt , nhân_viên phục_vụ dễ_thương , chuẩn chất_lượng .",0,1,0,0,0,0,0,0,0
670,r-50727807,"pin kém dòng máy khác . ký tự_tin nhắn lỗi , khởi_động máy_may mới hoạt_động bình_thường .",0,0,0,0,0,2,0,0,0
671,r-45150935,"mới mua 10 ngày lỗi , đem cửa_hàng đổi mới . nhân_viên nhiệt_tình , dịch_vụ bán hàng tgdđ quá tốt , tiếp_tục ủng_hộ lần .",0,1,0,0,0,0,0,0,0
672,r-54424476,"chất_lượng sản_phẩm tốt , nhân_viên tư_vấn nhiệt_tình",0,1,0,0,0,0,0,0,0
673,r-52632755,"dùng tốt , pin hơi yếu",0,0,0,0,0,2,0,0,0
674,r-51676285,"nhân_viên tư_vấn nhiệt_tình , cẩn_thận , dịch_vụ tốt",0,1,0,0,0,0,0,0,0
675,r-51676276,"sản_phẩm đúng quảng_caó , nhân_viên bán hàng chuyên_nghiệp",0,1,1,0,0,0,0,0,0
676,r-50734210,máy tốt sài mượt mình hài_lòng . hôm bữa mua sao hình tự_nhiên mất mình hơi buồn tí,0,0,0,1,0,0,0,0,0
677,r-50732251,"sản_phẩm tốt , mau hết pin",0,0,0,0,0,2,0,0,0
678,r-50393546,"mình thích ip12 nó phong_cách thiết_kế giống iphone 5 ngày_xưa mỏng_nhẹ , vuông_vuông . riêng pon tuyệt_vời dùng ngày tác_vụ bình_thường . máy mượt khỏi chê .",0,0,0,1,0,0,0,0,1
679,r-49821474,"giao hàng nhanh , nhân_viên giao hàng tận_tình , điện_thoại mượt , pin xài lâu , sạc nhanh",0,1,1,0,0,2,0,0,0
680,r-48516309,"mua sử_dụng một tuần , máy chạy tốt mượt , chiến_game bao_đỉnh , camera chụp ưng_ý . trong mùa dịch , coi đặt_hàng online không đến gặp nhân_viên tư_vấn kĩ hơn",0,1,0,1,0,1,0,0,0
681,r-46193983,"máy đẹp , pin khá trâu , camera xuất_sắc , nhỏ gọn dễ_cầm , nhân_viên tận_tình , chu_đaó . hài_lòng",0,1,0,0,0,1,0,0,1
682,r-44791904,mới lấy máy ngày 81 sài_tốt sao nhanh hết pin quá . nhân_viên đmx tư_vấn rấp nhiệt_tình,0,1,0,0,0,0,0,0,0
683,r-44661374,"dùng thấy sản_phẩm mượt , pin khá tốt , nhỏ gọn tay , đáng mua",0,0,0,1,0,1,0,0,1
684,r-52601154,máy tốt trong tầm giá chụp hình đẹp tội pin hơi yếu bù sạc nhanh ổn,0,0,0,0,0,2,0,0,0
685,r-51933191,"điện_thoại quá ổn , pin trụ dư dùng 8 tiếng đi làm . cấu_hình máy mạnh , camera chụp tốt , thiết_kế đẹp ôm tay",0,0,0,0,0,1,0,0,0
686,r-51042796,"máy đừng mua , điện_thoại lỗi vặt . mua xài 5 ngày . nó đứng máy , nóng_máy . đổi khác . về xài vũng . nó nóng muốn nổ . đứng máy liên_tục . ai mua suy_nghi",0,0,0,2,0,0,0,0,0
687,r-50511241,máy dùng tốt_camera chụp đẹp . nhân_viên tư_vấn nhiệt_tình,0,1,0,0,0,1,0,0,0
688,r-49306270,"mua 2 tuần , nói_chung mọi thứ ổn , thích nhất bin sạc tầm hơn 30 p đâỳ , nhân_viên điện_máy xanh thân_thiện , 5 sao lần đầu đánh_giá",0,1,0,0,0,0,0,0,0
689,r-49287557,sạc pin siêu nhanh nha . cảm_thấy mượt lắm . mấy anh_chị điện máy xanh nhiệt_tình,0,1,0,0,0,1,0,0,0
690,r-54196068,"mẫu_mã đẹp , màn_hình cảm_ứng tốt",0,0,0,0,0,1,0,0,1
691,r-54098380,"sản_phẩm mượt_mà , màn_hình sắc_nét , camera chuyên_nghiệp",0,0,0,0,0,1,0,0,0
692,r-54005343,"màn_hình đẹp , màu tươi , loa nghe ấm , lướt mượt_không giật_lag , camera chụp đẹp hơn dòng reno8 , nhân_viên tư_vấn nhiệt_tình",0,1,0,0,0,1,0,0,0
693,r-53874313,máy xịn cam_đẹp . anh_chị nhiệt_tình,0,1,0,0,0,0,0,0,1
694,r-53308507,"máy mượt_mà , ngoại_hình đẹp , pin_bền sạc siêu nhanh",0,0,0,1,0,1,0,0,1
695,r-54701629,"màu vỏ đẹp , sang . cầm chắc tay , vặn . tính_năng dễ sử_dụng , màn_hình đẹp . giới_thiệu bạn_bè người_thân nhu_cầu .",0,0,0,1,0,1,0,0,1
696,r-54484789,"may dùng tốt_mướt . nhanh , mẫu_mã đẹp",0,0,0,1,0,0,0,0,1
697,r-54451991,"pin yếu , mình ít dùng điện_thoại ngày rưỡi hết pin",0,0,0,0,0,2,0,0,0
698,r-54273144,chạy mượt màn_hình sáng . camera tối_ưu,0,0,0,1,0,1,0,0,0
699,r-54223751,"màn hình_mượt , tính_năng nhanh_nhaỵ , phong_cách đẹp",0,0,0,1,0,1,0,0,1
700,r-54053248,"mượt , nhanh , sạc ngoài hơi chậm chút , nói_chung dùng tốt",0,0,0,1,0,2,0,0,0
701,r-54008935,sản_phẩm đẹp . tính_năng đa_dạng phù_hợp nhu_cầu sử_dụng,0,0,0,0,0,0,0,0,1
702,r-54000989,"camera tối chụp hình đẹp . máy chạy bình_thường , không nhanh thấy khác_biệt . m51 hư , chạy mua con a54 chán thật_sự .",0,0,0,0,0,2,0,0,0
703,r-53950414,mình mới mua con samsung galaxy a54g . dùng chẳng bỏ_túi quần đi làm hay ở nhà nóng muốn nổ,0,0,0,0,0,0,0,1,0
704,r-53950074,"sản phẩm xài mượt , máy nóng_tuột pin hơi nhanh",0,0,0,1,0,2,0,0,0
705,r-53948893,máy hoạt_động êm bình_thường . màn_hình rỏ nét .,0,0,0,1,0,1,0,0,0
706,r-53943598,sạc máy nóng . camera chụp hình xấu .,0,0,0,0,0,2,0,0,0
707,r-53930676,máy màn_hình đẹp chế_độ bảo_hành tốt . giá trừ quà đi nhất trong tầm giá,0,0,0,0,0,1,0,0,1
708,r-53927402,"đẹp , truy_cập mạng nhanh , tính_năng tiện_lợi",0,0,0,1,0,1,0,0,1
709,r-54830608,samsung a54 5 g 256 gb thiết_kế đẹp máy cầm tay nhẹ . pin xài ổn . chụp hình quay video sáng đẹp . hài_lòng dòng máy . ổn áp,0,0,0,0,0,1,0,0,1
710,r-54574586,sản_phẩm đẹp tốt giá_cả chang chơi game giải_chí không nóng máy_pin tương_đối dùng mạng 4 g 5 g còn biết sản đối_với tốt đáng 5 sao,1,0,0,1,0,1,0,0,1
711,r-54419313,"màn_hình đẹp , hiệu_năng mượt , chụp hình đẹp , sắc_nét , thiết_kế ngon . nói_chung chê .",0,0,0,0,0,1,0,0,0
712,r-53930647,"trải_nghiệm mượt , ổn . có_điều pin giảm hơi nhanh",0,0,0,1,0,2,0,0,0
713,r-53929828,hình_ảnh đẹp máy mạnh_cam chụp nét,0,0,0,0,0,1,0,0,0
714,r-53928566,đoan phục_vụ tận_tình . vui_vẻ tư_vấn nhiệt_tình,0,1,0,0,0,0,0,0,0
715,r-53927493,"điện_thoại cấu_hình mạnh , phù_hợp nhu_cầu túi_tiền",0,0,0,0,0,1,0,0,0
716,r-53926534,dùng mượt_loa to chụp ảnh nét,0,0,0,0,0,1,0,0,0
717,r-54698713,"có_lẽ pin lỗi , cầm pin . sạc đâỳ100 đóng ứng_dụng , đêm tới sáng , mấ 18 pin . nhà sảng_xuất đưa 58 p đầy sạc 35 p 100 chứng_tỏ pin lỗi",0,0,0,0,0,2,0,0,0
718,r-54420022,"nhanh hết pin , máy nóng sạc",0,0,0,0,0,2,0,0,0
719,r-54413214,máy dùng tốt ban_đầu hơi nóng_máy sạc . xong rùi bình_thường dùng mượt tốti .,0,0,0,1,0,0,0,0,0
720,r-54341513,"nhanh hết pin quá game tầm 20 p nóng_máy , chụp ảnh khá đẹp màu_sắc rõ",0,0,0,0,0,1,0,0,0
721,r-54272165,nói_chung tốt . cảm_nhận thêm xem pin bền_không hay thôi .,0,0,0,0,0,0,0,1,0
722,r-54168146,pin tuột mau quá . chơi game không ngon .,0,0,0,0,0,2,0,0,0
723,r-54162659,mới dùng 1 ngày cảm_nhận máy dùng nóng mặc_dù đọc báo dùng zalo .,0,0,0,2,0,0,0,1,0
724,r-54121848,"máy đẹp , chụp hình đẹp , máy chạy mượt",0,0,0,1,0,1,0,0,1
725,r-54015518,"máy đẹp , mượt , pin tốt , sạc nhanh , phù_hợp nhu_cầu mình , chê đâu .",0,0,0,0,0,1,0,0,1
726,r-53999592,bán hàng nhanh giao nhanh chất_lượng mới dùng thấy tốt,0,0,1,0,0,0,0,0,0
727,r-53997242,"sản_phẩm tốt , giá phải_chăng , bảo_hành hợp_lý . giá tiền ổn_áp",1,0,0,0,0,0,0,0,0
728,r-54767915,"nhân_viên nhẹ_nhàng dễ_thương tận_tình , còn về sản_phẩm_ty mới xài thấy êm lắm còn về chất_lượng về lâu_dài mới biết , mẫu_mã hình_dáng trông xinh bắt_mắt .",0,1,0,0,0,0,0,0,1
729,r-54760898,"mới dùng vài hôm biết máy lâu_dài ổn áp_không , hiện_tại tốt về phục_vụ khách tốt , pin_sạc chi nhanh , độ mượt tạm_thời dùng ổn_áp .",0,1,0,1,0,0,0,0,0
730,r-54760659,"máy khá tốt , vài tính_năng đặt_biệt . đáng mua",0,0,0,0,0,0,0,1,0
731,r-54759319,"máy dùng tốt , pin khỏe_sạc nhanh , hình_ảnh sắc nét",0,0,0,0,0,1,0,0,0
732,r-54758806,"máy chạy mượt , pin sạc nhanh lâu hết pin . đáng mua .",0,0,0,1,0,1,0,0,0
733,r-54748889,"máy đẹp , bin chạy ổn , sạc bin mau_đâỳ . nói_chung tuyệt_vời .",0,0,0,1,0,1,0,0,1
734,r-54748854,"a98 dùng thích , pin_sạc nhanh , sử_dụng lâu_dài",0,0,0,0,0,0,0,1,0
735,r-54748766,máy sử_dụng tốt pin khủng_lướt mạng nhanh,0,0,0,0,0,1,0,0,0
736,r-54748557,"máy dùng ổn , nhân_viên nhiệt_tình",0,1,0,0,0,0,0,0,0
737,r-54747905,"máy chạy mượt , pin dùng lâu",0,0,0,1,0,1,0,0,0
738,r-54747190,"máy mượt , chụp ảnh đẹp nét , rõ . mình vừa_ý mua sản_phẩm",0,0,0,1,0,1,0,0,0
739,r-54719884,"camera đẹp , máy chạy_mượt , tuy_nhiên pin hơi nhanh tuột 1 xíu .",0,0,0,1,0,2,0,0,0
740,r-54525729,sản_phẩm tốt . nhân_viên tư_vấn nhiệt_tình,0,1,0,0,0,0,0,0,0
741,r-54297482,"máy tốt , mượt_mà , pin trâu , trải_nghiệm tốt",0,0,0,1,0,1,0,0,0
742,r-53902241,"nghe gọi rõ , hình_ảnh đẹp",0,0,0,0,0,1,0,0,0
743,r-53698391,"máy tốt , ngon , mượt , lag , pin trâu , ai chê máy_lag , nóng hay pin mau_tuột biết cài_đặt máy .",0,0,0,1,0,1,0,0,0
744,r-53465637,điện_thoại lỗi tính_năng thông_báo cuộc_gọi zalo ở chế_độ_tắc màn_hình . đổi điện_thoại a53 mới gặp tình_trạng tương_tự . khâu kiểm_tra chất_lượng sản_phẩm kém tới tay người dùng .,0,0,0,0,0,2,0,0,0
745,r-53221528,sản_phẩm tốt nhân_viên tư_vấn nhiệt_tình,0,1,0,0,0,0,0,0,0
746,r-53129870,"máy sử_dụng , còn mới . mọi tính_năng cơ_bản mượn . nhân_viên tư_vấn nhiệt_tình .",0,1,0,0,0,0,0,0,1
747,r-53083131,"pin tốt , hiệu_năng ổn cam xấu , thật , gọi videocall nhìn người chết trôi_ý nhân_viên nhiệt_tình",0,1,0,0,0,1,0,0,0
748,r-53072841,"nhân_viên nhiệt_tình tư_vấn , quản_lý tuấn bên siêu_thị hỗ_trợ khá tốt , ân_cần khách_hàng . cảm_ơn trải_nghiệm mua_sắm tốt như_vậy",0,1,0,0,0,0,0,0,0
749,r-52617166,"phần_mềm dễ sử_dụng , âm_thanh , hình_ảnh rõ nét , pin toit",0,0,0,0,0,1,0,0,0
750,r-52548061,"máy hay giật , mau_nóng tụt pin nhanh",0,0,0,2,0,2,0,0,0
751,r-52544269,"sản_phẩm tốt , mượt_mà , nhân_viên nhiệt_tình chu_đáo",0,1,0,1,0,0,0,0,0
752,r-52517106,"máy tốt , pin trâu , ảnh chụp nét , tiếc mặt lưng nhựa bám vân tay . còn tốt .",0,0,0,0,0,1,0,0,0
753,r-52499997,"máy sài nhanh nóng , dùng ứng_dụng dể lag . chơi game tệ . chụp hình tốt",0,0,0,2,0,1,0,0,0
754,r-52486647,"trải nghiểm phần xem phim , youtube , . thấy giật_lag , game thi_thoảng giật_chút , 5",0,0,0,2,0,0,0,0,0
755,r-52433349,"lướt mượt lắm , chụp hình khá xấu , pin mau hết .",0,0,0,1,0,2,0,0,0
756,r-52298141,máy mượt . sử_dụng tốt . sạc nhanh .,0,0,0,1,0,1,0,0,0
757,r-52144372,"chụp camera trong chán , ở ngoài sao selfie như_vậy đẹp mịn da tí nào . bắt sóng wifi_yếu cảm_ứng nhạy",0,0,0,0,0,2,0,0,1
758,r-52003938,nói_chung hơn 1 tuần sử_dụng tôi cảm_thấy sản_phẩm khá tốt hợp_lý khả_năng tài_chính hiện_tại thiết_kế tầm tay cầm pin khá ổn_chốt tạm_thời thấy khá tốt,0,0,0,0,0,0,0,1,0
759,r-51511795,"máy dùng ngon , mua pin dùng ca ngày , chụp đẹp thiết_kế sang ai khen hihi mong năm ss đừng cắt củ sạc",0,0,0,0,0,1,0,0,0
760,r-51409123,"khuyên chân_thành mua bạn . bán điện_thoại xạc , tai nghe . cổng xạc tai nghe chung chung một kiểu . cổ_xạc mua . bưc mình mình mua cửa_hàng bán điện_thoại .",0,0,0,0,0,0,2,0,0
761,r-51212155,"điện_thoại mình nó hay lỗi bong_bóng chat đơ 2,3_giây lướt_wed chụp ảnh hay đơ , còn nhìu tốt",0,0,0,2,0,2,0,0,0
762,r-51187704,minh xài gần tháng màn hiểu tại_sao đứng màn_hình bấm khoản 7_8_phút mới bấm,0,0,0,0,0,2,0,1,0
763,r-51168921,"nói tệ , máy_lắc đâu , lướt_web hay đơ , pin tụt quá nhanh , nói_chung thất_vọng mua em",0,0,0,2,0,2,0,0,0
764,r-51104731,"máy mua 2 tuần thấy hiệu_năng kém , wifi kém giờ muốn đổi sang xiaomi 11 t mất bao_phí",0,0,0,0,0,2,0,0,0
765,r-51040020,"sản_phẩm tốt , nhân_viên nhiệt_tình . mua máy ở tgdđ báo tặng kèm_tai nghe dây nhân_viên báo tai nghe về hẹn vài ngày gọi lấy 1 tuần thấy gọi .",0,1,0,0,0,0,2,0,0
766,r-51036035,chụp ảnh đẹp nhân_viên tư_vấn nhiệt_tình . chăm_sóc khách_hàng tốt,0,1,0,0,0,1,0,0,1
767,r-51030477,"đặt_hàng hôm 23 25 lấy hàng , cảm_ứng nhaỵ , chụp hình đẹp , pin tạm_thời dùng tốt , tai nghe êm_du , nhân_viên nhiệt tỉnh",0,0,0,0,0,1,0,0,0
768,r-50999237,"máy a53 đẹp hơn a52 đời , màn_hình camera nét , pin_khỏe , máy chạy mượt , sạc khá nhanh , mình ghét sim 2 chung khe thẻ nhớ",0,0,0,1,0,2,0,0,1
769,r-54449323,"máy dùng nhanh nóng , chụp hình màu_sắc tệ . không 1 tí hài_lòng",0,0,0,2,0,1,0,0,0
770,r-53778179,"đẹp mê_ly pin biết sao thấy sạc_pin nhanh , mới mua mai trãi_nghiệm đánh_giá tiếp .",0,0,0,0,0,1,0,0,1
