,id,name,sku,url_key,brand_name,seller_product_id,seller_id,price,original_price,discount,discount_rate,rating_average,review_count,productset_id,category,sold
2336,45048475,DÂY NGUỒN SỐ 8 ,3107243421726,day-nguon-so-8-p45048475,OEM,73953570,40472,12400,12400,0,0,4.1,7,2581,Laptop - Máy tính và Linh kiện,31
2337,589301,USB Team Group E902 4GB - USB 2.0 - Màu Cà Phê - Hàng Chính Hãng,6104780710600,usb-team-group-e902-4gb-usb-2-0-p589301,OEM,589379,45,105000,105000,0,0,4.7,60,2489,Laptop - Máy tính và Linh kiện,2135
2338,110990926,"USB Nâng cấp WiFi 5G dễ dàng với USB 3.0, WIFI siêu tốc 1200Mbps, hai băng tần, có 5GHz cho máy bàn PC - Hàng nhập khẩu",6104867615422,bh-6-thang-nang-cap-wifi-5g-de-dang-voi-usb-3-0-wifi-sieu-toc-1200mbps-hai-bang-tan-co-5ghz-cho-may-ban-pc-p110990926,OEM,110990934,194888,120000,139000,19000,14,4.7,52,2501,Laptop - Máy tính và Linh kiện,188
2339,964243,Ổ Cứng SSD WD Green 240GB 3D NAND - WDS240G2G0A - Hàng Chính Hãng,6652497014899,o-cung-ssd-wd-green-240gb-3d-nand-wds240g2g0a-hang-chinh-hang-p964243,WD,243087975,200265,369000,379000,10000,3,5.0,1,2491,Laptop - Máy tính và Linh kiện,8
2340,85444689,Bộ Phát Wifi 6 TP-Link Archer AX73 Gigabit Băng Tần Kép AX5400 - Hàng Chính Hãng,8323247205280,bo-phat-wifi-6-tp-link-archer-ax73-gigabit-bang-tan-kep-ax5400-hang-chinh-hang-p85444689,TPLINK,85444690,154163,2389000,5189000,2800000,54,5.0,64,2499,Laptop - Máy tính và Linh kiện,158
2341,121020819,"Drum 2385 (trống hinh) dành cho máy in brother HL 2240-2321d-2385,2255,2361,2280,2701dw ",5554105746270,drum-2385-trong-hinh-danh-cho-may-in-brother-hl-2240-2321d-2385-2255-2361-2280-2701dw-p121020819,OEM,142853213,168455,100000,100000,0,0,0.0,0,2617,Laptop - Máy tính và Linh kiện,0
2342,74162456,Bộ Phát Wifi TP-Link Archer C80 Băng Tần Kép MU-MIMO AC1900 - Hàng Chính Hãng,3832170604051,bo-phat-wifi-tp-link-archer-c80-bang-tan-kep-mu-mimo-ac1900-hang-chinh-hang-p74162456,TPLINK,82033614,154163,899000,2099000,1200000,57,5.0,114,2499,Laptop - Máy tính và Linh kiện,285
2343,144354545,Mực dành cho máy in Epson L3110 bộ 4 màu,8554102903786,muc-danh-cho-may-in-epson-l3110-bo-4-mau-p144354545,OEM,158496261,190490,149000,149000,0,0,3.1,10,2615,Laptop - Máy tính và Linh kiện,50
2344,173766909,Sạc dành cho Laptop Lenovo Ideapad 310-14isk,8408147586937,sac-danh-cho-laptop-lenovo-ideapad-310-14isk-p173766909,OEM,178033375,170124,318998,384877,65879,17,5.0,1,2595,Laptop - Máy tính và Linh kiện,1
2345,30691568,Máy quét mã vạch 2D không dây,9657916563833,may-quet-ma-vach-2d-khong-day-p30691568,OEM,88790534,177403,599000,599000,0,0,4.0,2,2643,Laptop - Máy tính và Linh kiện,7
2346,114094871,Keo tản nhiệt cpu,7843783959139,keo-ta-n-nhie-t-cpu-p114094871,OEM,154196321,20367,15900,15900,0,0,4.5,2,2585,Laptop - Máy tính và Linh kiện,4
2347,192208694,Ổ Cứng Di Động WD My Passport Hàng Chính Hãng,6096098020676,o-cung-di-dong-wd-my-passport-hang-chinh-hang-p192208694,WD,192208720,296212,1580000,1690000,110000,7,4.6,9,2575,Laptop - Máy tính và Linh kiện,48
2348,10001332,RAM Laptop Hynix 4GB DDR4 2133MHz SODIMM - Hàng Nhập Khẩu,1135754838179,ram-laptop-hynix-4gb-ddr4-2133mhz-sodimm-hang-nhap-khau-p10001332,HYNIX,11601919,25203,277000,280000,3000,1,4.8,44,2495,Laptop - Máy tính và Linh kiện,144
2349,491455,Mực In Canon CL-99 Cho Máy In Canon Pixma E560 - Hàng Chính Hãng,2160036926021,muc-in-canon-cl-99-cho-may-in-canon-pixma-e560-hang-chinh-hang-p491455,CANON,66764833,125243,572000,572000,0,0,5.0,17,2615,Laptop - Máy tính và Linh kiện,107
2350,104108938,"Đầu cắm nguồn dành cho sạc Macbook, Macbook Air, Macbook Pro (dạng 2 chấu chân dẹt)",3874366889513,dau-cam-nguon-danh-cho-sac-macbook-macbook-air-macbook-pro-dang-2-chau-chan-det-p104108938,OEM,252167231,17856,9000,9999,999,10,0.0,0,2595,Laptop - Máy tính và Linh kiện,1
2351,14606621,Keo Tản Nhiệt ARCTIC MX4 - 4g  (2020) - Hàng Chính Hãng,9207456619210,keo-tan-nhiet-arctic-mx4-4g-2018-hang-chinh-hang-p14606621,ARCTIC,158582766,64160,67950,67950,0,0,4.6,12,2585,Laptop - Máy tính và Linh kiện,98
2352,88790505,Máy In Đơn Hàng Khổ A6/A7 Hóa Đơn Chuyên Dùng Tmđt Deli -1 Đơn Mỗi Giây - Phụ Kiện Máy In - DL760 DL770 - Hàng Chính Hãng,7265981006228,may-in-hoa-don-chuyen-dung-tmdt-deli-1-don-moi-giay-phu-kien-may-in-dl-770d-15208-p88790505,DELI,171096823,113115,969000,1744200,775200,44,4.1,12,2609,Laptop - Máy tính và Linh kiện,42
2353,67861239,Sạc dành cho laptop Asus 19V-3.42A - Vuông - Chân nhỏ 65W,7319136594626,sac-danh-cho-laptop-asus-19v-3-42a-vuong-chan-nho-65w-p67861239,OEM,79475607,170124,208448,416896,208448,50,5.0,1,2595,Laptop - Máy tính và Linh kiện,13
2354,196410736,[HÀNG CHÍNH HÃNG] Máy in phun màu đa năng Brother DCP-T426W,4790244723929,may-in-phun-mau-da-nang-brother-dcp-t426w-p196410736,BROTHER,196410737,149312,4365000,4500000,135000,3,4.3,8,2533,Laptop - Máy tính và Linh kiện,50
2355,150656174,Ổ cứng di động SSD Sandisk Extreme Pro V2 E81 1TB / 2TB Gen 2x2 USB 3.0 - Hàng Nhập Khẩu,6548574424037,o-cung-di-dong-ssd-sandisk-extreme-pro-e81-hang-nhap-khau-p150656174,SANDISK,150656199,25203,5477000,5900000,423000,7,4.8,5,2573,Laptop - Máy tính và Linh kiện,15
2356,56445304,Pin dành cho Laptop Dell Inspiron 14z 5423,1187707268265,pin-danh-cho-laptop-dell-inspiron-14z-5423-p56445304,OEM,79475079,170124,674970,1349940,674970,50,5.0,1,2599,Laptop - Máy tính và Linh kiện,3
2357,8333241,Cáp chuyển đổi USB 3.0 to LAN Gigabit 100/1000 Mbps,6953682901344,cap-chuyen-doi-usb-3-0-to-lan-gigabit-100-1000-mbps-p8333241,OEM,136993507,53713,98900,98900,0,0,3.0,1,2501,Laptop - Máy tính và Linh kiện,8
2358,57485938,Sạc dành cho Laptop Acer Aspire 3 A315,4208711386358,sac-danh-cho-laptop-acer-aspire-3-a315-p57485938,OEM,79475494,170124,133996,267992,133996,50,5.0,2,2595,Laptop - Máy tính và Linh kiện,6
2359,37937444,Bàn phím laptop dành cho Dell Inspiron N4010 N4020 N4030,9412851175663,ban-phim-laptop-danh-cho-dell-inspiron-n4010-n4020-n4030-p37937444,OEM,79482424,170124,178994,220000,41006,19,0.0,0,2597,Laptop - Máy tính và Linh kiện,1
2360,56793467,"Pin dành cho Laptop Asus K40 Series, K40IJ, K40JN",3063668402202,pin-danh-cho-laptop-asus-k40-series-k40ij-k40jn-p56793467,OEM,79475307,170124,364992,450000,85008,19,5.0,1,2599,Laptop - Máy tính và Linh kiện,1
2361,178554411,Màn Chiếu 3 Chân Apollo 120 inch - Hàng Chính Hãng,3644021792189,man-chieu-3-chan-apollo-120-inch-hang-chinh-hang-p178554411,APOLLO,178554412,24055,880000,880000,0,0,4.7,3,2627,Laptop - Máy tính và Linh kiện,14
2362,38210847,"Sạc Dành Cho Laptop Dell Chân Kim To 19.5V - 3.34A, 65W Hàng Nhập Khẩu",9884986188962,sac-danh-cho-laptop-dell-chan-kim-to-19-5v-3-34a-65w-hang-nhap-khau-p38210847,OEM,79474968,170124,168996,270000,101004,37,4.7,3,2595,Laptop - Máy tính và Linh kiện,14
2363,14524994,Hộp Test cáp  mạng + Pin,6444028432766,hop-test-cap-mang-pin-p14524994,OEM,53980433,20367,41680,41680,0,0,4.5,18,2517,Laptop - Máy tính và Linh kiện,59
2364,75326499,Sạc dành cho Laptop HP 15-bs587TX (2GE44PA),9999359298676,sac-danh-cho-laptop-hp-15-bs587tx-2ge44pa-p75326499,OEM,79473805,170124,209974,419948,209974,50,0.0,0,2595,Laptop - Máy tính và Linh kiện,0
2365,222439592,"Màn Hình Máy Tính 27 inch, Màn Hình Gaming T2721QQ 27 Inch – Tấm nền IPS Tần số quét 75HZ- Màn Hình Giá Rẻ - Hàng chính hãng",1942553188007,man-hinh-may-tinh-27-inch-man-hinh-gaming-t2721qq-27-inch-tam-nen-ips-tan-so-quet-75hz-man-hinh-gia-re-hang-chinh-hang-p222439592,TOMKO,222439594,226098,4880000,4880000,0,0,5.0,2,2565,Laptop - Máy tính và Linh kiện,7
2366,195660573,Màn hình máy tính 32 inch 2KTomko T3232Q Tần số quét 75HZ Tấm nền IPS - Hàng chính hãng,6737938038526,man-hinh-may-tinh-32-inch-2ktomko-t3232q-tan-so-quet-75hz-tam-nen-ips-p195660573,TOMKO,195660574,226098,4630000,4630000,0,0,4.3,3,2565,Laptop - Máy tính và Linh kiện,16
2367,67135644,"Sạc dành cho laptop Asus F555L, F555LA, F55LF, F555LD",2752334017095,sac-danh-cho-laptop-asus-f555l-f555la-f55lf-f555ld-p67135644,OEM,79475585,170124,214988,429976,214988,50,5.0,1,2595,Laptop - Máy tính và Linh kiện,4
2368,21758215,"Pin Dành Cho Laptop Acer Aspire 4741, 4551, 4771, 5741, 4745, 4733, 5742, 4736, 4253, 5551, 7551, 7741, 4755, 5755, 4752, 4743, 4739, 4750 (Tặng bộ vệ sinh máy tính)",7987316815839,pin-danh-cho-laptop-acer-aspire-4741-4551-4771-5741-4745-4733-5742-4736-4253-5551-7551-7741-4755-5755-4752-4743-4739-4750-tang-bo-ve-sinh-may-tinh-p21758215,OEM,79473555,170124,384974,450000,65026,14,0.0,0,2599,Laptop - Máy tính và Linh kiện,0
2369,186350439,"Chân đế cho máy chiếu Wanbo (sử dụng cho máy chiếu T6, T2R, T2, X1) Hàng Chính Hãng",6227424129651,chan-de-cho-may-chieu-wanbo-su-dung-cho-may-chieu-t6-t2r-t2-x1-hang-chinh-hang-p186350439,WANBO,186350440,285466,249000,249000,0,0,5.0,5,2627,Laptop - Máy tính và Linh kiện,25
2370,52152951,Sạc Laptop Acer 19v-2.37A  Chân mini siêu nhỏ,1436947351687,sac-laptop-acer-19v-2-37a-chan-mini-sieu-nho-p52152951,OEM,79474747,170124,228996,280000,51004,18,5.0,1,2595,Laptop - Máy tính và Linh kiện,4
2371,55994870,Màn Hình Dell E2020H 19.5'' HD+ (1600x900) 5ms 60Hz TN - Hàng Chính Hãng,9983767975938,man-hinh-dell-e2020h-19-5-hd-1600x900-5ms-60hz-tn-hang-chinh-hang-p55994870,DELL,55994871,1,1990000,4480000,2490000,56,4.7,43,2605,Laptop - Máy tính và Linh kiện,173
2372,37407293,Pin Dành Cho Laptop Dell 3451 3458 3468 5455 5458 3551 3558 5551 5558 5559 - Hàng Nhập Khẩu,6060836598352,pin-danh-cho-laptop-dell-3451-3458-3468-5455-5458-3551-3558-5551-5558-5559-hang-nhap-khau-p37407293,OEM,79474400,170124,372798,460000,87202,19,5.0,1,2599,Laptop - Máy tính và Linh kiện,3
2373,16930258,Pin Dành Cho Laptop Dell 3542,8567090793245,pin-danh-cho-laptop-dell-3542-p16930258,OEM,79474450,170124,343988,500000,156012,31,5.0,1,2599,Laptop - Máy tính và Linh kiện,1
2374,113099332,USB Bluetooth Dongle 5.0 giúp Laptop PC thu phát sóng bluetooth,2510469685983,usb-bluetooth-dongle-5-0-giup-laptop-pc-thu-phat-song-bluetooth-p113099332,OEM,186187381,5411,37500,37500,0,0,4.3,8,2489,Laptop - Máy tính và Linh kiện,18
2375,198593824,Ổ Cứng SSD Kingston NV2 NVMe PCIe Gen4 250GB - 500GB - 1TB - 2TB - Hàng Chính Hãng,1035269716313,o-cung-ssd-kingston-nv2-nvme-pcie-gen4-250gb-500gb-1tb-2tb-hang-chinh-hang-p198593824,KINGSTON,253358759,27572,589000,589000,0,0,5.0,1,2491,Laptop - Máy tính và Linh kiện,5
2376,7940215,"Sạc Dành Cho Laptop Acer 19v-3,42a 65W - Hàng nhập khẩu F1",5322788651143,sac-danh-cho-laptop-acer-19v-3-42a-65w-hang-nhap-khau-f1-p7940215,OEM,79474944,170124,154990,309980,154990,50,5.0,1,2595,Laptop - Máy tính và Linh kiện,1
2377,77015658,Cáp nối USB 3.0 cho ổ cứng di động box HDD SSD WD,3596555470649,cap-noi-usb-3-0-cho-o-cung-di-dong-box-hdd-ssd-wd-p77015658,OEM,243098102,329374,31300,31300,0,0,0.0,0,2525,Laptop - Máy tính và Linh kiện,0
2378,208474532,"Thùng 100 cuộn giấy in nhiệt K57x38, giấy in cho máy bán hàng cầm tay",5235441167726,thung-100-cuon-giay-in-nhiet-k57x38-giay-in-cho-may-ban-hang-cam-tay-p208474532,OEM,208474533,296648,450000,450000,0,0,2.0,1,2621,Laptop - Máy tính và Linh kiện,2
2379,95484139,Màn hình Gaming Startview 24FHV 75Hz Full viền cong chính hãng,4282546525047,man-hinh-gaming-startview-24fhv-75hz-full-vien-cong-hang-chinh-hang--p95484139,STARVIEW,95484145,20428,2600000,2600000,0,0,1.0,1,2565,Laptop - Máy tính và Linh kiện,1
2380,136006322,Máy in Laser Trắng Đen HP 107w WiFi - Hàng chính hãng,8577763390904,may-in-laser-trang-den-hp-107w-wifi-hang-chinh-hang-p136006322,HP,136006323,187885,2850000,2850000,0,0,5.0,2,2531,Laptop - Máy tính và Linh kiện,10
2381,190212632,NGUYÊN BỘ MÁY TÍNH VĂN PHÒNG SIÊU RẺ BỀN PENTIUM E5500-E8500 HỌC TẬP GIẢI TRÍ XEM PHIM MUA VỀ CẮM ĐIỆN DÙNG LUÔN,4500774962143,nguyen-bo-may-tinh-van-phong-sieu-re-ben-pentium-e5500-e8500-hoc-tap-giai-tri-xem-phim-mua-ve-cam-dien-dung-luon-p190212632,OEM,190212634,147294,990000,990000,0,0,4.3,3,2521,Laptop - Máy tính và Linh kiện,5
2382,75348973,"(Combo 50 cuộn) Giấy in nhiệt inkMAX K57x38 - Hàng chính hãng dùng cho các loại máy XPrinter, Epson PRP, TAWA, Citizen, Topcash, Casio…",5222898565866,combo-50-cuon-giay-in-nhiet-inkmax-k57x38-hang-chinh-hang-dung-cho-cac-loai-may-xprinter-epson-prp-tawa-citizen-topcash-casio-p75348973,INKMAX,75348975,133440,245000,245000,0,0,5.0,1,2621,Laptop - Máy tính và Linh kiện,1
2383,10186878,"Nhãn in tiêu chuẩn HZe-621, khổ 9mm x 8m, chữ đen nền vàng, dùng cho máy in nhãn Brother",2038233583982,nhan-in-tieu-chuan-hze-621-kho-9mm-x-8m-chu-den-nen-vang-dung-cho-may-in-nhan-brother-p10186878,OEM,28476939,72017,150000,150000,0,0,0.0,0,340,Laptop - Máy tính và Linh kiện,2
2384,10133528,"Nhãn in tiêu chuẩn HZe-731, khổ 12mm x 8m, chữ đen nền xanh lá, dùng cho máy in nhãn Brother",6130765633633,nhan-in-tieu-chuan-hze-731-kho-12mm-x-8m-chu-den-nen-xanh-la-dung-cho-may-in-nhan-brother-p10133528,OEM,28477057,72017,160000,160000,0,0,5.0,1,340,Laptop - Máy tính và Linh kiện,1
2385,194087087,"Trống drum 107A dùng cho máy in Hp M135a, M137fdn, M135w, M107w (W1107A)",8370606262731,trong-drum-107a-dung-cho-may-in-hp-m135a-m137fdn-m135w-m107w-w1107a-p194087087,OEM,194087088,43974,45000,45000,0,0,5.0,1,2617,Laptop - Máy tính và Linh kiện,8
2386,214602899,Pin Cho bộ phát wifi đi động 3G/4G Model M100,9330238853854,pin-cho-bo-phat-wifi-di-dong-3g-4g-model-m100-p214602899,OEM,214602900,38546,149000,149000,0,0,5.0,1,2507,Laptop - Máy tính và Linh kiện,1
2387,13327514,Hộp mực 92A/ EP-22 dành cho máy in HP Laserjet 1100 Canon LBP 1120,2835671666709,hop-muc-92a-ep-22-danh-cho-may-in-hp-laserjet-1100-canon-lbp-1120-p13327514,OEM,66108030,2671,250000,250000,0,0,4.0,15,2617,Laptop - Máy tính và Linh kiện,51
2388,50735196,5 cuộn Decal 100 x 150mm - 1 Con Tem in vận đơn (Dài 50m),9219373936888,5-cuon-decal-100-x-150mm-1-con-tem-in-van-don-dai-50m-p50735196,OEM,100284390,3844,310000,310000,0,0,5.0,1,2621,Laptop - Máy tính và Linh kiện,4
2389,114896573,"Màn hình máy tính 24 inch Full Viền, Tấm nền IPS , Tần số 75Hz . Bảo hành HÃNG 12 tháng",4934138583130,man-hinh-may-tinh-24-inch-full-vien-p114896573,OEM,114896599,20428,1835000,2025000,190000,9,5.0,6,2565,Laptop - Máy tính và Linh kiện,28
2390,192713754,Mã code internet security cho hệ điều hành androi điện thoại - Hàng nhập khẩu,6513616779417,ma-code-internet-security-cho-he-dieu-hanh-androi-dien-thoai-hang-nhap-khau-p192713754,KASPERSKY,192713755,116331,85000,85000,0,0,5.0,2,2529,Laptop - Máy tính và Linh kiện,15
2391,59204350,"Hộp mực in SAHA TN-2385 cho máy in Brother HL - L2321D / L2361DN / L2366DW, MFC - L2701D/DW, CPL2520D - Hàng chính hãng",4047604654495,hop-muc-in-saha-b2385-cho-may-in-brother-hl-l2321d-l2361dn-l2366dw-mfc-l2701d-dw-cpl2520d-hang-chinh-hang-p59204350,SAHA,59204351,133440,165000,165000,0,0,4.0,10,2617,Laptop - Máy tính và Linh kiện,57
2392,206502020,"Máy in nhiệt chuyên dụng HPRT N41 in đơn hàng, hóa đơn, tem mã vạch bảo hành 12 tháng - MINPRO",8291575199064,may-in-nhiet-chuyen-dung-hprt-n41-in-don-hang-hoa-don-tem-ma-vach-bao-hanh-12-thang-minpro-p206502020,OEM,206502029,308231,1099000,1099000,0,0,5.0,1,2621,Laptop - Máy tính và Linh kiện,10
2393,243057323,Sạc dành cho Macbook Pro 15 Inch 2013 2014 - 85 Walt,7606786275686,sac-danh-cho-macbook-pro-15-inch-2013-85-walt-p243057323,OEM,243057324,126154,650000,650000,0,0,5.0,1,2595,Laptop - Máy tính và Linh kiện,3
2394,115845662,Ổ cứng HDD Seagate 500G Bh 24T tại H2PComputer- Hàng Chính Hãng,8739158181782,o-cung-hdd-seagate-500g-bh-24t-tai-h2pcomputer-hang-chinh-hang-p115845662,SEAGATE,165691945,48369,400000,400000,0,0,4.5,2,2497,Laptop - Máy tính và Linh kiện,9
2395,203293735,"CPU Intel Core i5-13600K (Up To 5.10GHz, 14 Nhân 20 Luồng,24MB Cache, Raptor Lake) -- Hàng Chính Hãng",3176380948037,cpu-intel-core-i5-13600k-up-to-5-10ghz-14-nhan-20-luong-24mb-cache-raptor-lake-hang-chinh-hang-p203293735,INTEL,203293736,12395,8790000,8790000,0,0,5.0,1,2555,Laptop - Máy tính và Linh kiện,1
2396,217722921,Ram 32gb/3200 PC Kingston DDR4 CL16 DIMM FURY Beast RGB (KF432C16BBA/32) - Hàng Chính Hãng,4667354537413,ram-32gb-3200-pc-kingston-ddr4-cl16-dimm-fury-beast-rgb-kf432c16bba-32-hang-chinh-hang-p217722921,KINGSTON,217722922,12395,2490000,2490000,0,0,5.0,1,2563,Laptop - Máy tính và Linh kiện,1
2397,101171918,Bộ quạt tản nhiệt ID-Cooling DF-12025-ARGB-TRIO RGB Fan led ARBG 5V-HÀNG CHÍNH HÃNG,1161649940807,bo-quat-tan-nhiet-id-cooling-df-12025-argb-trio-rgb-fan-led-arbg-5v-hang-chinh-hang-p101171918,ID-COOLING,187527177,30787,690000,690000,0,0,4.0,1,2583,Laptop - Máy tính và Linh kiện,3
2398,41816690,Keo tản nhiệt cách điện TM60,3511406912258,keo-tan-nhiet-cach-dien-tm60-p41816690,OEM,103789414,189143,22990,22990,0,0,4.5,2,2585,Laptop - Máy tính và Linh kiện,9
2399,67709452,Bộ dụng cụ làm mạng đa năng AMPCOM  AM-5688A ( 14 in 1) - Hàng chính hãng,4298769781766,bo-dung-cu-lam-mang-da-nang-ampcom-am-588a-hang-chinh-hang-p67709452,AMPCOM,67709453,30953,1375000,1410000,35000,2,5.0,6,2517,Laptop - Máy tính và Linh kiện,20
2400,112866133,Giá Treo Hai Màn Hình Máy Tính North Bayou F195A Lắp Cho Màn Hình Từ 22 inch - 32 inch Hàng Nhập Khẩu,4515614636457,gia-treo-hai-man-hinh-may-tinh-north-bayou-f195a-lap-cho-man-hinh-tu-22-inch-32-inch-hang-nhap-khau-p112866133,NORTH BAYOU,112866135,179774,900000,900000,0,0,5.0,2,2561,Laptop - Máy tính và Linh kiện,4
2401,138315904,"Giấy In Nhiệt Tự Dính Khổ A7 70x100mm Cuộn 300 Tem In Đơn Bill Viettel, In Đơn TMĐT",9724596798335,giay-in-nhiet-tu-dinh-kho-a7-70x100mm-cuon-300-tem-in-don-bill-viettel-in-don-tmdt-p138315904,OEM,150964075,3844,28800,28800,0,0,4.5,7,2621,Laptop - Máy tính và Linh kiện,131
2402,17618526,Bộ 3 Quạt + Khiển Coolmoon RGB V2 - Hàng nhập khẩu,8108678461832,bo-3-quat-khien-coolmoon-rgb-v2-hang-nhap-khau-p17618526,COOLMOON,54145432,59640,323000,323000,0,0,5.0,14,2583,Laptop - Máy tính và Linh kiện,30
2403,193736125,Mực chai M252 + Chíp 054 dùng cho máy in Canon LBP621Cw/ LBP623Cdw/ MF641Cw/ MF642Cdw/ MF643Cdw/ MF645Cx gồm phễu đổ mực,9047041205290,muc-chai-m252-chip-054-dung-cho-may-in-canon-lbp621cw-lbp623cdw-mf641cw-mf642cdw-mf643cdw-mf645cx-gom-pheu-do-muc-p193736125,OEM,193736129,43974,125000,125000,0,0,5.0,1,2615,Laptop - Máy tính và Linh kiện,20
2404,132837652,1000 Ống nung co nhiệt hàn cáp quang 60mm - ống co nhiệt quang,3807956369409,1000-ong-nung-co-nhiet-han-cap-quang-60mm-ong-co-nhiet-quang-p132837652,OEM,132837657,232847,229500,229500,0,0,4.8,5,2517,Laptop - Máy tính và Linh kiện,33
2405,217423861,Thiết bị chia mạng TP-Link TL-SF1016D (10/100Mbps/ 16 Cổng/ Vỏ Nhựa) - Hàng chính hãng FPT phân phối,6139547245877,bo-chia-mang-tp-link-tl-sf1016d-16-cong-rj45-hang-chinh-hang-fpt-phan-phoi-p217423861,TPLINK,217423862,9316,423000,423000,0,0,4.0,1,2511,Laptop - Máy tính và Linh kiện,1
2406,252573453,Bộ Test Cáp Mạng M-pard MH093 (tặng kèm pin) . Hộp Kiểm Tra Dây Mạng - RJ45 RJ11 - Hàng nhập khẩu,5406290817966,bo-test-cap-mang-m-pard-mh093-tang-kem-pin-hop-kiem-tra-day-mang-rj45-rj11-hang-nhap-khau-p252573453,M-PARD,252573454,73012,85000,105000,20000,19,1.0,1,2517,Laptop - Máy tính và Linh kiện,5
2407,192113645,Màn hình Glowy GL17 _ Hàng nhập khẩu,3169094226581,man-hinh-glowy-gl17-_-hang-nhap-khau-p192113645,GLOWY,230201619,12395,1050000,1050000,0,0,5.0,1,2605,Laptop - Máy tính và Linh kiện,5
2408,222680371,Ram PC DDR4 Pioneer 8GB Buss 2666MHz Hàng Chính Hãng,2324019755427,ram-pc-ddr4-pioneer-8gb-buss-2666mhz-hang-chinh-hang-p222680371,PIONEER,253420173,335727,450000,450000,0,0,5.0,1,2563,Laptop - Máy tính và Linh kiện,2
2409,243093769,"Sạc dành cho Macbook Type-C Adapter 87W (20.2V-4.3A) MacBook Pro 15"" A1707 2016 2017 A1990 2018 2019",1769134632800,sac-danh-cho-macbook-type-c-adapter-87w-20-2v-4-3a-p243093769,OEM,247754721,2666,880000,880000,0,0,4.0,1,2595,Laptop - Máy tính và Linh kiện,2
2410,35579067,Box ổ cứng SSD M.2 chuẩn SATA vỏ nhôm USB 3.0,3214827259460,box-o-cung-ssd-m-2-chuan-sata-vo-nhom-usb-3-0-p35579067,OEM,217515702,16972,159000,159000,0,0,5.0,1,2525,Laptop - Máy tính và Linh kiện,6
2411,205855491,"Màn Hình máy tính Tomko T2221F 22""FHD, Full VIền - 75Hz , Thích hợp dùng Văn Phòng, Bán Hàng, Học Tập, Hàng Chính Hãng",5416065523448,man-hinh-may-tinh-tomko-t2221f-22-fhd-full-vien-75hz-thich-hop-dung-van-phong-ban-hang-hoc-tap-hang-chinh-hang-p205855491,TOMKO,205855492,20428,2500000,2500000,0,0,4.2,5,2605,Laptop - Máy tính và Linh kiện,21
2412,198965824,Giấy in ảnh Epson 230,3487557456499,giay-in-anh-epson-230-p198965824,OEM,198965849,266349,66000,66000,0,0,3.7,3,2623,Laptop - Máy tính và Linh kiện,31
2413,190289137,Màn hình máy tính Tomko 27 inch cong T2721FC - Hàng Chính Hãng ,8660382147073,man-hinh-may-tinh-tomko-27-inch-cong-t2721fc-p190289137,TOMKO,191017480,20428,3186000,3186000,0,0,5.0,4,2565,Laptop - Máy tính và Linh kiện,5
